"NAME","Crop","Year","AW","TW","Total_Land1","AW2","Total land","Total water","Adjusted Gross Revenue","Gross revenue per acre-foot","Adjusted Total Production Value","Adjusted Total Production Value1"
"Riverside","Potatoes",2010,2.85,86.87339355,30.49,2.84924216300426,183.266,562.12923461937,4887.017625,1715.19911099697,149.00516738625,1001.29043666764
"Riverside","Rice",2010,0,0,8.94,0,183.266,562.12923461937,NA,NA,NA,1001.29043666764
"Riverside","Safflower",2010,0,0,3.46,0,183.266,562.12923461937,NA,NA,NA,1001.29043666764
"Riverside","Sugar Beets",2010,0,0,3.79,0,183.266,562.12923461937,NA,NA,NA,1001.29043666764
"Riverside","Tomato Fresh",2010,2.58,9.539197608,3.7,2.57816151567568,183.266,562.12923461937,14629.95,5674.56690011364,54.130815,1001.29043666764
"Riverside","Tomato Processing",2010,0,0,0.17,0,183.266,562.12923461937,NA,NA,NA,1001.29043666764
"Riverside","Truck Crops",2010,3.02,0.03021704007,0.01,3.021704007,183.266,562.12923461937,14576.0015050568,4823.7687977679,0.145760015050568,1001.29043666764
"Riverside","Vineyard",2010,1.93,29.56288921,15.356,1.92516861226882,183.266,562.12923461937,12252.135168053,6364.18809758892,188.143787640622,1001.29043666764
"Riverside","Alfalfa",2011,4.29,215.5296,50.24,4.29,178.05,740.5572,2548.47636,594.050433566434,128.0354523264,1316.43708469402
"Riverside","Almonds & Pistachios",2011,4.39,0.0439,0.01,4.39,178.05,740.5572,NA,NA,NA,1316.43708469402
"Riverside","Citrus & Subtropical",2011,4.95,184.6845,37.31,4.95,178.05,740.5572,12669.0960357372,2559.41334055297,472.683973093356,1316.43708469402
"Riverside","Corn",2011,2.5,8.05,3.22,2.5,178.05,740.5572,5881.41598234577,2352.56639293831,18.9381594631534,1316.43708469402
"Riverside","Cotton",2011,4.26,59.7252,14.02,4.26,178.05,740.5572,2388.2049,560.61147887324,33.482632698,1316.43708469402
"Riverside","Cucurbits",2011,4.26,12.567,2.95,4.26,178.05,740.5572,8680.3788893996,2037.64762661962,25.6071177237288,1316.43708469402
"Riverside","Dry Beans",2011,4.27,0.6405,0.15,4.27,178.05,740.5572,7504.16604,1757.41593442623,1.125624906,1316.43708469402
"Riverside","Field",2011,4.27,11.8706,2.78,4.27,178.05,740.5572,1544.02353610619,361.598017823463,4.29238543037521,1316.43708469402
"Riverside","Grain",2011,2.71,21.7613,8.03,2.71,178.05,740.5572,350.957242442899,129.504517506605,2.81818665681648,1316.43708469402
"Riverside","Onions & Garlic",2011,3.56,0.8544,0.24,3.56,178.05,740.5572,6150,1727.52808988764,1.476,1316.43708469402
"Riverside","Other Deciduous",2011,3.72,1.5252,0.41,3.72,178.05,740.5572,11290.7512283854,3035.1481796735,4.62920800363802,1316.43708469402
"Riverside","Pasture",2011,5.8,68.266,11.77,5.8,178.05,740.5572,NA,NA,NA,1316.43708469402
"Riverside","Potatoes",2011,4.57,12.0648,2.64,4.57,178.05,740.5572,4575.121038,1001.12057724289,12.07831954032,1316.43708469402
"Riverside","Rice",2011,0,0,0,NA,178.05,740.5572,NA,NA,NA,1316.43708469402
"Riverside","Safflower",2011,0,0,0,NA,178.05,740.5572,NA,NA,NA,1316.43708469402
"Riverside","Sugar Beets",2011,0,0,0,NA,178.05,740.5572,NA,NA,NA,1316.43708469402
"Riverside","Tomato Fresh",2011,2.87,0.4592,0.16,2.87,178.05,740.5572,14391,5014.28571428571,2.30256,1316.43708469402
"Riverside","Tomato Processing",2011,0,0,0,NA,178.05,740.5572,NA,NA,NA,1316.43708469402
"Riverside","Truck Crops",2011,3,91.74,30.58,3,178.05,740.5572,13993.4240519757,4664.47468399191,427.918907509418,1316.43708469402
"Riverside","Vineyard",2011,3.75,50.775,13.54,3.75,178.05,740.5572,13371.3853281252,3565.70275416671,181.048557342815,1316.43708469402
"Riverside","Alfalfa",2012,5.85,336.024,57.44,5.85,189.25,891.2036,2263.91191,386.993488888889,130.0391001104,1217.82260051992
"Riverside","Almonds & Pistachios",2012,4.98,0.0498,0.01,4.98,189.25,891.2036,NA,NA,NA,1217.82260051992
"Riverside","Citrus & Subtropical",2012,5.29,193.085,36.5,5.29,189.25,891.2036,10363.3151344636,1959.03877778141,378.261002407923,1217.82260051992
"Riverside","Corn",2012,2.59,9.3758,3.62,2.59,189.25,891.2036,5074.79664086639,1959.38094241946,18.3707638399363,1217.82260051992
"Riverside","Cotton",2012,4.13,63.6846,15.42,4.13,189.25,891.2036,2081.288768,503.944011622276,32.09347280256,1217.82260051992
"Riverside","Cucurbits",2012,2.97,9.7416,3.28,2.97,189.25,891.2036,8851.25121388051,2980.21926393283,29.0321039815281,1217.82260051992
"Riverside","Dry Beans",2012,2.14,0.2782,0.13,2.14,189.25,891.2036,8970.90705,4192.01264018692,1.1662179165,1217.82260051992
"Riverside","Field",2012,3.02,9.513,3.15,3.02,189.25,891.2036,1366.3213823189,452.424298781093,4.30391235430454,1217.82260051992
"Riverside","Grain",2012,2.3,19.067,8.29,2.3,189.25,891.2036,306.687373208103,133.342336177436,2.54243832389517,1217.82260051992
"Riverside","Onions & Garlic",2012,3.29,0.8883,0.27,3.29,189.25,891.2036,18300,5562.31003039514,4.941,1217.82260051992
"Riverside","Other Deciduous",2012,3.88,1.6684,0.43,3.88,189.25,891.2036,11225.1031770066,2893.06782912541,4.82679436611283,1217.82260051992
"Riverside","Pasture",2012,7.26,91.839,12.65,7.26,189.25,891.2036,NA,NA,NA,1217.82260051992
"Riverside","Potatoes",2012,4.63,13.427,2.9,4.63,189.25,891.2036,3213.096798,693.97339049676,9.3179807142,1217.82260051992
"Riverside","Rice",2012,0,0,0,NA,189.25,891.2036,NA,NA,NA,1217.82260051992
"Riverside","Safflower",2012,0,0,0,NA,189.25,891.2036,NA,NA,NA,1217.82260051992
"Riverside","Sugar Beets",2012,0,0,0,NA,189.25,891.2036,NA,NA,NA,1217.82260051992
"Riverside","Tomato Fresh",2012,3.04,0.8512,0.28,3.04,189.25,891.2036,29011.603904,9543.29075789474,8.12324909312,1217.82260051992
"Riverside","Tomato Processing",2012,0,0,0,NA,189.25,891.2036,NA,NA,NA,1217.82260051992
"Riverside","Truck Crops",2012,2.91,93.4401,32.11,2.91,189.25,891.2036,12849.6201439545,4415.6770254139,412.601302822378,1217.82260051992
"Riverside","Vineyard",2012,3.78,48.2706,12.77,3.78,189.25,891.2036,14268.0706176243,3774.62185651437,182.203261787063,1217.82260051992
"Riverside","Alfalfa",2013,9.82,585.0756,59.58,9.82,193.11,1272.9454,1970.31156,200.642725050917,117.3911627448,1401.19978811555
"Riverside","Almonds & Pistachios",2013,8.06,0.0806,0.01,8.06,193.11,1272.9454,NA,NA,NA,1401.19978811555
"Riverside","Citrus & Subtropical",2013,6.99,249.8925,35.75,6.99,193.11,1272.9454,12209.9475003114,1746.77360519477,436.505623136133,1401.19978811555
"Riverside","Corn",2013,3.36,14.4816,4.31,3.36,193.11,1272.9454,7527.84681322314,2240.43059917355,32.4450197649917,1401.19978811555
"Riverside","Cotton",2013,6.61,93.9942,14.22,6.61,193.11,1272.9454,2100.23568,317.73610892587,29.8653513696,1401.19978811555
"Riverside","Cucurbits",2013,2.44,8.2228,3.37,2.44,193.11,1272.9454,8099.42686843989,3319.43724116389,27.2950685466424,1401.19978811555
"Riverside","Dry Beans",2013,0,0,0.13,0,193.11,1272.9454,10578.2886,Inf,1.375177518,1401.19978811555
"Riverside","Field",2013,3.79,10.991,2.9,3.79,193.11,1272.9454,990.645859326768,261.384131748488,2.87287299204763,1401.19978811555
"Riverside","Grain",2013,2.67,30.4113,11.39,2.67,193.11,1272.9454,742.47435875328,278.080284177258,8.45678294619986,1401.19978811555
"Riverside","Onions & Garlic",2013,3.19,1.3717,0.43,3.19,193.11,1272.9454,15772.554,4944.37429467085,6.78219822,1401.19978811555
"Riverside","Other Deciduous",2013,7.02,3.159,0.45,7.02,193.11,1272.9454,116276.452389182,16563.5972064361,52.3244035751317,1401.19978811555
"Riverside","Pasture",2013,8.28,99.8568,12.06,8.28,193.11,1272.9454,NA,NA,NA,1401.19978811555
"Riverside","Potatoes",2013,0,0,3.13,0,193.11,1272.9454,3047.07108,Inf,9.5373324804,1401.19978811555
"Riverside","Rice",2013,0,0,0,NA,193.11,1272.9454,NA,NA,NA,1401.19978811555
"Riverside","Safflower",2013,0,0,0,NA,193.11,1272.9454,NA,NA,NA,1401.19978811555
"Riverside","Sugar Beets",2013,0,0,0,NA,193.11,1272.9454,NA,NA,NA,1401.19978811555
"Riverside","Tomato Fresh",2013,3.44,1.1008,0.32,3.44,193.11,1272.9454,22058.6724,6412.40476744186,7.058775168,1401.19978811555
"Riverside","Tomato Processing",2013,0,0,0,NA,193.11,1272.9454,NA,NA,NA,1401.19978811555
"Riverside","Truck Crops",2013,3.86,125.5658,32.53,3.86,193.11,1272.9454,14709.8373307926,3810.83868673384,478.511008370684,1401.19978811555
"Riverside","Vineyard",2013,3.89,48.7417,12.53,3.89,193.11,1272.9454,15225.7790329548,3914.08201361305,190.779011282923,1401.19978811555
"Riverside","Alfalfa",2014,8.86,554.2816,62.56,8.86,192.14,1232.4757,2236.591672,252.436983295711,139.92117500032,1368.66428690945
"Riverside","Almonds & Pistachios",2014,6.37,0.0637,0.01,6.37,192.14,1232.4757,NA,NA,NA,1368.66428690945
"Riverside","Citrus & Subtropical",2014,7.16,250.0272,34.92,7.16,192.14,1232.4757,12458.564507248,1740.02297587262,435.053072593099,1368.66428690945
"Riverside","Corn",2014,3.31,14.3323,4.33,3.31,192.14,1232.4757,6031.69879924574,1822.26549826155,26.1172558007341,1368.66428690945
"Riverside","Cotton",2014,6.88,71.6896,10.42,6.88,192.14,1232.4757,1915.751845,278.452303052326,19.9621342249,1368.66428690945
"Riverside","Cucurbits",2014,3.07,10.1617,3.31,3.07,192.14,1232.4757,8736.50429633871,2845.76687177157,28.9178292208811,1368.66428690945
"Riverside","Dry Beans",2014,2.67,0.3471,0.13,2.67,192.14,1232.4757,9608.143776,3598.55572134831,1.24905869088,1368.66428690945
"Riverside","Field",2014,3.91,12.9812,3.32,3.91,192.14,1232.4757,1134.38597895399,290.12429129258,3.76616145012724,1368.66428690945
"Riverside","Grain",2014,3.2,37.152,11.61,3.2,192.14,1232.4757,680.425797242058,212.633061638143,7.8997435059803,1368.66428690945
"Riverside","Onions & Garlic",2014,3.52,0.88,0.25,3.52,192.14,1232.4757,16440.044565,4670.46720596591,4.11001114125,1368.66428690945
"Riverside","Other Deciduous",2014,6.18,2.781,0.45,6.18,192.14,1232.4757,15083.1039561723,2440.63170811849,6.78739678027753,1368.66428690945
"Riverside","Pasture",2014,8.33,99.6268,11.96,8.33,192.14,1232.4757,NA,NA,NA,1368.66428690945
"Riverside","Potatoes",2014,4.62,15.939,3.45,4.62,192.14,1232.4757,7174.24344,1552.86654545455,24.751139868,1368.66428690945
"Riverside","Rice",2014,0,0,0,NA,192.14,1232.4757,NA,NA,NA,1368.66428690945
"Riverside","Safflower",2014,0,0,0,NA,192.14,1232.4757,NA,NA,NA,1368.66428690945
"Riverside","Sugar Beets",2014,0,0,0,NA,192.14,1232.4757,NA,NA,NA,1368.66428690945
"Riverside","Tomato Fresh",2014,1.11,0.3219,0.29,1.11,192.14,1232.4757,18138.465639,16340.9600351351,5.26015503531,1368.66428690945
"Riverside","Tomato Processing",2014,0,0,0,NA,192.14,1232.4757,NA,NA,NA,1368.66428690945
"Riverside","Truck Crops",2014,3.82,125.1814,32.77,3.82,192.14,1232.4757,14494.8870947689,3794.47306145782,474.997450095576,1368.66428690945
"Riverside","Vineyard",2014,2.97,36.7092,12.36,2.97,192.14,1232.4757,15361.7883092325,5172.31929603788,189.871703502114,1368.66428690945
"Riverside","Alfalfa",2015,5.89,350.0427,59.43,5.89,184.27,847.7425,1773.204006,301.053311714771,105.38151407658,1431.31597756931
"Riverside","Almonds & Pistachios",2015,4.78,0.0478,0.01,4.78,184.27,847.7425,NA,NA,NA,1431.31597756931
"Riverside","Citrus & Subtropical",2015,5.23,180.9057,34.59,5.23,184.27,847.7425,14088.5949566731,2693.80400701207,487.324499551324,1431.31597756931
"Riverside","Corn",2015,2.49,9.2877,3.73,2.49,184.27,847.7425,8213.94263841658,3298.7721439424,30.6380060412938,1431.31597756931
"Riverside","Cotton",2015,4.25,21.9725,5.17,4.25,184.27,847.7425,1919.232,451.584,9.92242944,1431.31597756931
"Riverside","Cucurbits",2015,2.73,8.8725,3.25,2.73,184.27,847.7425,9655.85333352794,3536.9426130139,31.3815233339658,1431.31597756931
"Riverside","Dry Beans",2015,2.24,0.2912,0.13,2.24,184.27,847.7425,11098.553326,4954.71130625,1.44281193238,1431.31597756931
"Riverside","Field",2015,2.67,6.6483,2.49,2.67,184.27,847.7425,1022.09282601762,382.80630187926,2.54501113678388,1431.31597756931
"Riverside","Grain",2015,2.22,29.6814,13.37,2.22,184.27,847.7425,1004.62515917901,452.533855486041,13.4318383782234,1431.31597756931
"Riverside","Onions & Garlic",2015,3.49,3.6994,1.06,3.49,184.27,847.7425,9807.08093750701,2810.05184455788,10.3955057937574,1431.31597756931
"Riverside","Other Deciduous",2015,3.77,1.7719,0.47,3.77,184.27,847.7425,13720.1027295294,3639.28454364175,6.44844828287882,1431.31597756931
"Riverside","Pasture",2015,7.23,86.3262,11.94,7.23,184.27,847.7425,NA,NA,NA,1431.31597756931
"Riverside","Potatoes",2015,4.27,12.0414,2.82,4.27,184.27,847.7425,5773.64795,1352.14237704918,16.281687219,1431.31597756931
"Riverside","Rice",2015,0,0,0,NA,184.27,847.7425,NA,NA,NA,1431.31597756931
"Riverside","Safflower",2015,0,0,0,NA,184.27,847.7425,NA,NA,NA,1431.31597756931
"Riverside","Sugar Beets",2015,0,0,0,NA,184.27,847.7425,NA,NA,NA,1431.31597756931
"Riverside","Tomato Fresh",2015,2.76,0.8004,0.29,2.76,184.27,847.7425,16479.972992,5971.00470724638,4.77919216768,1431.31597756931
"Riverside","Tomato Processing",2015,0,0,0,NA,184.27,847.7425,NA,NA,NA,1431.31597756931
"Riverside","Truck Crops",2015,2.73,91.0182,33.34,2.73,184.27,847.7425,14670.5565534054,5373.83023934263,489.116355490535,1431.31597756931
"Riverside","Vineyard",2015,3.64,44.3352,12.18,3.64,184.27,847.7425,18245.2507984323,5012.43153803084,222.227154724905,1431.31597756931
"Sacramento","Alfalfa",1998,4.32,22.44117647,5.2,4.31561085961538,138.8,418.7488344378,711.504,164.867506164217,3.6998208,312.649369508052
"Sacramento","Almonds & Pistachios",1998,3.68,0.7352941176,0.2,3.676470588,138.8,418.7488344378,2768.1264,752.930380848187,0.55362528,312.649369508052
"Sacramento","Citrus & Subtropical",1998,0,0,0,NA,138.8,418.7488344378,NA,NA,NA,312.649369508052
"Sacramento","Corn",1998,2.62,102.5072464,39.1,2.62166870588235,138.8,418.7488344378,1411.50594310556,538.399813805041,55.1898823754274,312.649369508052
"Sacramento","Cotton",1998,0,0,0,NA,138.8,418.7488344378,NA,NA,NA,312.649369508052
"Sacramento","Cucurbits",1998,1.24,0.7462686567,0.6,1.2437810945,138.8,418.7488344378,3780,3039.12000006686,2.268,312.649369508052
"Sacramento","Dry Beans",1998,2.38,1.430769231,0.6,2.384615385,138.8,418.7488344378,NA,NA,NA,312.649369508052
"Sacramento","Field",1998,2.2,10.97873303,5,2.195746606,138.8,418.7488344378,1748.78171211949,796.440585330222,8.74390856059745,312.649369508052
"Sacramento","Grain",1998,0.55,2.802985075,5.1,0.549604916666667,138.8,418.7488344378,568.569778939168,1034.50635483307,2.89970587258976,312.649369508052
"Sacramento","Onions & Garlic",1998,3.88,0.3880597015,0.1,3.880597015,138.8,418.7488344378,NA,NA,NA,312.649369508052
"Sacramento","Other Deciduous",1998,3.7,27.35714286,7.4,3.6969111972973,138.8,418.7488344378,10384.5681632052,2808.98501722114,76.8458044077184,312.649369508052
"Sacramento","Pasture",1998,4.69,149.03125,31.8,4.68651729559748,138.8,418.7488344378,NA,NA,NA,312.649369508052
"Sacramento","Potatoes",1998,2.39,1.436619718,0.6,2.39436619666667,138.8,418.7488344378,NA,NA,NA,312.649369508052
"Sacramento","Rice",1998,4.32,40.64285714,9.4,4.32370820638298,138.8,418.7488344378,1052.1084181141,243.334741359487,9.8898191302725,312.649369508052
"Sacramento","Safflower",1998,0.23,1.717948718,7.4,0.232155232162162,138.8,418.7488344378,432,1860.82388054147,3.1968,312.649369508052
"Sacramento","Sugar Beets",1998,3.44,8.588235294,2.5,3.4352941176,138.8,418.7488344378,1313.28,382.290410964141,3.2832,312.649369508052
"Sacramento","Tomato Fresh",1998,2.52,2.52173913,1,2.52173913,138.8,418.7488344378,3600,1427.58620714269,3.6,312.649369508052
"Sacramento","Tomato Processing",1998,2.66,19.15942029,7.2,2.66103059583333,138.8,418.7488344378,2289.6,860.418517391374,16.48512,312.649369508052
"Sacramento","Truck Crops",1998,2.55,5.600588606,2.2,2.54572209363636,138.8,418.7488344378,6574.00140065741,2582.3719788938,14.4628030814463,312.649369508052
"Sacramento","Vineyard",1998,1.54,20.6625,13.4,1.5419776119403,138.8,418.7488344378,8323.2,5397.74373865699,111.53088,312.649369508052
"Sacramento","Alfalfa",1999,5.86,36.89705882,6.3,5.8566760031746,150,603.5437652384,837.408,142.983494314195,5.2756704,321.03093353544
"Sacramento","Almonds & Pistachios",1999,4.85,0.9705882353,0.2,4.8529411765,150,603.5437652384,NA,NA,NA,321.03093353544
"Sacramento","Citrus & Subtropical",1999,0,0,0,NA,150,603.5437652384,NA,NA,NA,321.03093353544
"Sacramento","Corn",1999,3.47,120.7681159,34.8,3.47034815804598,150,603.5437652384,733.59,211.388012554065,25.528932,321.03093353544
"Sacramento","Cotton",1999,0,0,0,NA,150,603.5437652384,NA,NA,NA,321.03093353544
"Sacramento","Cucurbits",1999,1.84,1.835820896,1,1.835820896,150,603.5437652384,NA,NA,NA,321.03093353544
"Sacramento","Dry Beans",1999,2.73,2.181674208,0.8,2.72709276,150,603.5437652384,668.0674,244.97421202497,0.53445392,321.03093353544
"Sacramento","Field",1999,2.95,18.88371041,6.4,2.9505797515625,150,603.5437652384,1830.34682154045,620.33463781861,11.7142196578589,321.03093353544
"Sacramento","Grain",1999,1.38,13.51641791,9.8,1.37922631734694,150,603.5437652384,466.164534173044,337.989877592934,4.56841243489583,321.03093353544
"Sacramento","Onions & Garlic",1999,4.48,0.447761194,0.1,4.47761194,150,603.5437652384,NA,NA,NA,321.03093353544
"Sacramento","Other Deciduous",1999,4.82,37.1,7.7,4.81818181818182,150,603.5437652384,8275.63436038371,1717.58448989096,63.7223845749546,321.03093353544
"Sacramento","Pasture",1999,6.05,193.515625,32,6.04736328125,150,603.5437652384,NA,NA,NA,321.03093353544
"Sacramento","Potatoes",1999,3.24,1.943661972,0.6,3.23943662,150,603.5437652384,NA,NA,NA,321.03093353544
"Sacramento","Rice",1999,5.74,74.66071429,13,5.74313186846154,150,603.5437652384,1687.11640659227,293.762435763853,21.9325132856995,321.03093353544
"Sacramento","Safflower",1999,0.78,0.7820512821,1,0.7820512821,150,603.5437652384,386.1,493.701639313507,0.3861,321.03093353544
"Sacramento","Sugar Beets",1999,4.71,10.36764706,2.2,4.71256684545454,150,603.5437652384,1601.6,339.857248188385,3.52352,321.03093353544
"Sacramento","Tomato Fresh",1999,3.41,1.362318841,0.4,3.4057971025,150,603.5437652384,7078.5,2078.36808446518,2.8314,321.03093353544
"Sacramento","Tomato Processing",1999,3.67,28.98550725,7.9,3.66905155063291,150,603.5437652384,3120.832,850.582761493677,24.6545728,321.03093353544
"Sacramento","Truck Crops",1999,3.33,10.31259197,3.1,3.32664257096774,150,603.5437652384,8604.45592323597,2586.52853129721,26.6738133620315,321.03093353544
"Sacramento","Vineyard",1999,2.16,49.0125,22.7,2.159140969163,150,603.5437652384,5712.993,2645.95646212701,129.6849411,321.03093353544
"Sacramento","Alfalfa",2000,5.59,38.55882353,6.9,5.5882352942029,161.1,568.7156761538,806.52,144.324631576746,5.564988,319.144886820635
"Sacramento","Almonds & Pistachios",2000,0,0,0,NA,161.1,568.7156761538,NA,NA,NA,319.144886820635
"Sacramento","Citrus & Subtropical",2000,3.77,0.7537815126,0.2,3.768907563,161.1,568.7156761538,NA,NA,NA,319.144886820635
"Sacramento","Corn",2000,3.04,117.4782609,38.7,3.03561397674419,161.1,568.7156761538,680.466,224.160912821276,26.3340342,319.144886820635
"Sacramento","Cotton",2000,0,0,0,NA,161.1,568.7156761538,NA,NA,NA,319.144886820635
"Sacramento","Cucurbits",2000,1.79,1.074626866,0.6,1.79104477666667,161.1,568.7156761538,NA,NA,NA,319.144886820635
"Sacramento","Dry Beans",2000,2.72,1.902262443,0.7,2.71751777571429,161.1,568.7156761538,NA,NA,NA,319.144886820635
"Sacramento","Field",2000,2.74,13.94954751,5.1,2.73520539411765,161.1,568.7156761538,550.723561930563,201.346327816899,2.80869016584587,319.144886820635
"Sacramento","Grain",2000,1.19,20.07889126,16.9,1.18810007455621,161.1,568.7156761538,437.058239620571,367.863153096614,7.38628424958764,319.144886820635
"Sacramento","Onions & Garlic",2000,4.63,0.4626865672,0.1,4.626865672,161.1,568.7156761538,NA,NA,NA,319.144886820635
"Sacramento","Other Deciduous",2000,4.44,36.41428571,8.2,4.44076655,161.1,568.7156761538,7436.36361254694,1674.56756143755,60.9781816228849,319.144886820635
"Sacramento","Pasture",2000,6.13,185.625,30.3,6.12623762376238,161.1,568.7156761538,NA,NA,NA,319.144886820635
"Sacramento","Potatoes",2000,2.96,1.774647887,0.6,2.95774647833333,161.1,568.7156761538,NA,NA,NA,319.144886820635
"Sacramento","Rice",2000,5.57,56.23214286,10.1,5.5675388970297,161.1,568.7156761538,1421.54963613427,255.32819122156,14.3576513249561,319.144886820635
"Sacramento","Safflower",2000,0.64,4.423076923,6.9,0.641025641014493,161.1,568.7156761538,365.472,570.136320009916,2.5217568,319.144886820635
"Sacramento","Sugar Beets",2000,4.18,11.29411765,2.7,4.18300653703704,161.1,568.7156761538,1144.92,273.707437428722,3.091284,319.144886820635
"Sacramento","Tomato Fresh",2000,3.01,1.202898551,0.4,3.0072463775,161.1,568.7156761538,4512,1500.375903271,1.8048,319.144886820635
"Sacramento","Tomato Processing",2000,3.16,15.14492754,4.8,3.1551932375,161.1,568.7156761538,2094.978,663.977716198436,10.0558944,319.144886820635
"Sacramento","Truck Crops",2000,3.22,9.008198444,2.8,3.21721373,161.1,568.7156761538,17699.0473062,5501.35887496663,49.55733245736,319.144886820635
"Sacramento","Vineyard",2000,2.13,53.3375,25.1,2.125,161.1,568.7156761538,5365.896,2525.12752941176,134.6839896,319.144886820635
"Sacramento","Alfalfa",2001,6.06,47.88235294,7.9,6.06105733417721,155.1,590.082838522,1005.804,165.945303689581,7.9458516,292.232082359179
"Sacramento","Almonds & Pistachios",2001,0,0,0,NA,155.1,590.082838522,NA,NA,NA,292.232082359179
"Sacramento","Citrus & Subtropical",2001,3.82,0.7647058824,0.2,3.823529412,155.1,590.082838522,NA,NA,NA,292.232082359179
"Sacramento","Corn",2001,3.47,140.3188406,40.4,3.47323862871287,155.1,590.082838522,1186.67156566975,341.661398056461,47.9415312530577,292.232082359179
"Sacramento","Cotton",2001,0,0,0,NA,155.1,590.082838522,NA,NA,NA,292.232082359179
"Sacramento","Cucurbits",2001,1.97,0.9873870086,0.5,1.9747740172,155.1,590.082838522,NA,NA,NA,292.232082359179
"Sacramento","Dry Beans",2001,2.78,2.784162896,1,2.784162896,155.1,590.082838522,632.0886,227.030035098923,0.6320886,292.232082359179
"Sacramento","Field",2001,2.96,11.53574661,3.9,2.95788374615385,155.1,590.082838522,1710.05189273653,578.133570989773,6.66920238167247,292.232082359179
"Sacramento","Grain",2001,1.63,28.354371,17.4,1.62956155172414,155.1,590.082838522,418.448686923194,256.786057869652,7.28100715246357,292.232082359179
"Sacramento","Onions & Garlic",2001,0,0,0,NA,155.1,590.082838522,NA,NA,NA,292.232082359179
"Sacramento","Other Deciduous",2001,4.93,40.4,8.2,4.92682926829268,155.1,590.082838522,6262.69826747175,1271.14172755615,51.3541257932683,292.232082359179
"Sacramento","Pasture",2001,6.23,173.15625,27.8,6.22864208633094,155.1,590.082838522,NA,NA,NA,292.232082359179
"Sacramento","Potatoes",2001,0,0,0,NA,155.1,590.082838522,NA,NA,NA,292.232082359179
"Sacramento","Rice",2001,6.09,60.33928571,9.9,6.09487734444444,155.1,590.082838522,1429.57513891661,234.553553439378,14.1527938752744,292.232082359179
"Sacramento","Safflower",2001,0.95,5.153846154,5.4,0.954415954444444,155.1,590.082838522,258.957,271.325095514289,1.3983678,292.232082359179
"Sacramento","Sugar Beets",2001,0,0,0,NA,155.1,590.082838522,NA,NA,NA,292.232082359179
"Sacramento","Tomato Fresh",2001,3.66,1.463768116,0.4,3.65942029,155.1,590.082838522,NA,NA,NA,292.232082359179
"Sacramento","Tomato Processing",2001,3.83,17.23188406,4.5,3.82930756888889,155.1,590.082838522,2068.32,540.128982274501,9.30744,292.232082359179
"Sacramento","Truck Crops",2001,3.48,5.910237545,1.7,3.47661032058824,155.1,590.082838522,7347.04582555472,2113.2784948736,12.489977903443,292.232082359179
"Sacramento","Vineyard",2001,2.08,53.8,25.9,2.07722007722008,155.1,590.082838522,5137.44,2473.22855018587,133.059696,292.232082359179
"Sacramento","Alfalfa",2002,5.74,79.59662329,13.863,5.74165932987088,159.096,573.0018498464,954.652,166.267614491414,13.234340676,346.656813528499
"Sacramento","Almonds & Pistachios",2002,2.19,0.03723,0.017,2.19,159.096,573.0018498464,NA,NA,NA,346.656813528499
"Sacramento","Citrus & Subtropical",2002,3.86,0.5787354454,0.15,3.85823630266667,159.096,573.0018498464,NA,NA,NA,346.656813528499
"Sacramento","Corn",2002,3.13,115.6658476,36.903,3.13432099287321,159.096,573.0018498464,2816.52765317186,898.608553360059,103.938319985001,346.656813528499
"Sacramento","Cotton",2002,0,0,0,NA,159.096,573.0018498464,NA,NA,NA,346.656813528499
"Sacramento","Cucurbits",2002,1.82,1.525455368,0.836,1.82470737799043,159.096,573.0018498464,NA,NA,NA,346.656813528499
"Sacramento","Dry Beans",2002,2.75,4.062794136,1.476,2.75257055284553,159.096,573.0018498464,604.928,219.768390450389,0.892873728,346.656813528499
"Sacramento","Field",2002,2.77,16.59507443,6,2.76584573833333,159.096,573.0018498464,1333.60474431976,482.168880873078,8.00162846591853,346.656813528499
"Sacramento","Grain",2002,1.41,17.70843686,12.54,1.41215604944179,159.096,573.0018498464,555.175710554578,393.1404824375,6.96190341035441,346.656813528499
"Sacramento","Onions & Garlic",2002,4.44,0.186365715,0.042,4.43727892857143,159.096,573.0018498464,NA,NA,NA,346.656813528499
"Sacramento","Other Deciduous",2002,4.48,36.27688129,8.105,4.47586444046885,159.096,573.0018498464,6605.290356726,1475.75746419034,53.5358783412642,346.656813528499
"Sacramento","Pasture",2002,6,159.7588923,26.616,6.00236295085663,159.096,573.0018498464,NA,NA,NA,346.656813528499
"Sacramento","Potatoes",2002,3.63,1.356461127,0.374,3.62690140909091,159.096,573.0018498464,NA,NA,NA,346.656813528499
"Sacramento","Rice",2002,5.73,65.97143929,11.523,5.72519650177905,159.096,573.0018498464,1565.61280537647,273.460099559896,18.040556356353,346.656813528499
"Sacramento","Safflower",2002,1.02,6.111497308,5.971,1.02352994607268,159.096,573.0018498464,396.984,387.857728563038,2.370391464,346.656813528499
"Sacramento","Sugar Beets",2002,0,0,0,NA,159.096,573.0018498464,NA,NA,NA,346.656813528499
"Sacramento","Tomato Fresh",2002,3.07,2.402838018,0.783,3.06875864367816,159.096,573.0018498464,9981.312,3252.55686711047,7.815367296,346.656813528499
"Sacramento","Tomato Processing",2002,3.22,17.52715376,5.438,3.22308822361162,159.096,573.0018498464,2328.528,722.452455052805,12.662535264,346.656813528499
